coef_mean,coef_sd,ci_mean,coef_low,coef_high,model,timeframe
-0.006336275415025719,0.0010054516565906801,0.0036259334987374394,-0.010463137913302775,-0.002209412916748664,mitchell_1990,1989-2024
-0.01460576647781505,0.0010247062170028183,0.003928161908394098,-0.019017594181472443,-0.010193938774157658,rotmans_1990_lower,1990-2024
-0.01377973267571421,0.001024706217002818,0.003939626985657799,-0.01820177162786328,-0.009357693723565139,rotmans_1990_median,1990-2024
-0.01295369887361337,0.0010247062170028183,0.003955805288197731,-0.017390157279406626,-0.008517240467820115,rotmans_1990_upper,1990-2024
-0.007178381720795768,0.0009778749351181347,0.0033039894272024837,-0.010998046021597579,-0.003358717419993957,wang_1990_lower,1985-2024
0.0021549516125374795,0.0009778749351181347,0.003303989427299824,-0.0016647126883485297,0.005974615913423489,wang_1990_median,1985-2024
0.011488284945870725,0.000977874935118135,0.003303989426858682,0.007668620645366301,0.015307949246375149,wang_1990_upper,1985-2024
-0.012709327865210018,0.001024706217002818,0.0037117844267090983,-0.01692964910162801,-0.008489006628792027,warrick_1990_lower,1990-2024
0.01140948617736694,0.0010247062170028183,0.003820582824230048,0.007093165889783761,0.015725806464950122,warrick_1990_median,1990-2024
0.035528300219943895,0.001024706217002818,0.00394706172554049,0.031099636316075464,0.039956964123812326,warrick_1990_upper,1990-2024
-0.01964736456125175,0.0010593873549289675,0.003824615429090022,-0.02399927412869799,-0.015295454993805508,jastrow_1991_lower,1991-2024
-0.012676449309096964,0.0010593873549289675,0.0038293444182912516,-0.017032515467535682,-0.008320383150658247,jastrow_1991_average,1991-2024
-0.00570553405694218,0.0010593873549289675,0.003832897676113772,-0.010064724153549007,-0.0013463439603353528,jastrow_1991_upper,1991-2024
-0.00040843066465587677,0.0011173389650810353,0.003968439994838677,-0.004941040016928265,0.0041241786876165115,bongaarts_1992,1992-2024
-0.0008641873010195067,0.0011173389650810353,0.0059756670518825595,-0.007228511951964548,0.005500137349925534,cubasch_1992,1992-2024
-0.004120905609842918,0.0011173389650810353,0.004156929033437686,-0.008819425646695916,0.0005776144270100807,hoffert_1992_lower,1992-2024
-0.0006834056098429806,0.0011173389650810353,0.004156929033461919,-0.0053819256467174175,0.004015114427031456,hoffert_1992_median,1992-2024
0.002754094390156957,0.0011173389650810353,0.0041569290327223415,-0.0019444256460631527,0.007452614426377067,hoffert_1992_upper,1992-2024
-0.0063867411442016285,0.0010247062170028183,0.003717471634831544,-0.010612065163016944,-0.002161417125386313,ipcc_1992_lower,1990-2024
0.0021217070333893837,0.001024706217002818,0.0037835926718578074,-0.002161906069440585,0.006405320136219353,ipcc_1992_average,1990-2024
0.01454039837848738,0.001024706217002818,0.0037584679582390213,0.01027896093305774,0.01880183582391702,ipcc_1992_upper,1990-2024
-3.7443630899177567e-05,0.0011173389650810353,0.004002668015118113,-0.004600050647388927,0.004525163385590572,kim_1992,1992-2024
-0.0033547995028910763,0.0011173389650810353,0.004117361202314925,-0.008018349097137945,0.001308750091355791,nordhaus_1992,1992-2024
0.005931300166226442,0.0011173389650810353,0.0043347197845677345,0.0010747759813391818,0.010787824351113702,rao_1992,1992-2024
-7.571517334572635e-05,0.0011173389650810353,0.008545060223231697,-0.008896944439515407,0.008745514092823953,roeckner_1992,1992-2024
-0.005944523912650378,0.0011173389650810353,0.004165566578289297,-0.010650687580207291,-0.0012383602450934663,wigley _1992,1992-2024
0.0029028243366810893,0.001117338965081035,0.0038151756849351716,-0.0014962206795232774,0.007301869352885456,manabe_1993,1992-2024
-0.014761872861590421,0.0011340736424138458,0.00475190556132987,-0.02000795489317212,-0.009515790830008721,ipcc_1995_lower,1995-2024
-0.010372551393292373,0.0011340736424138458,0.004733083599760078,-0.01560159055747966,-0.005143512229105087,ipcc_1995_average,1995-2024
-0.0041612054533591795,0.0011340736424138458,0.004655602861279765,-0.009320217783276892,0.0009978068765585327,ipcc_1995_upper,1995-2024
-0.011818316033846105,0.0010621451371454237,0.006620102785856932,-0.018758032940294617,-0.004878599127397593,ipcc_2001_lower,2000-2024
-0.00863370064923073,0.001062145137145424,0.006679469624698593,-0.015630072874434856,-0.0016373284240266016,ipcc_2001_average,2000-2024
0.0029970685815383967,0.001062145137145424,0.006704546208540873,-0.004023248342133667,0.01001738550521046,ipcc_2001_upper,2000-2024
-0.010130750495384594,0.001062145137145424,0.008940860398413528,-0.01931077742945488,-0.0009507235613143081,ipcc_2007_lower,2000-2024
-0.004952924772307689,0.001062145137145424,0.0076941487755111115,-0.01292373622573172,0.0030178866811163413,ipcc_2007_average,2000-2024
0.0002248923507692159,0.001062145137145424,0.0075694281162318345,-0.007625595013282623,0.008075379714821055,ipcc_2007_upper,2000-2024
